label,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,kmeans
1.9,2.05173034,1.949121933,1.962892028,1.943624494,2.110552719,2.144842001,2.284415881,2.426487509,2.507210422,2.678649905,2.764191535,2.833063753,2.972625253,3.034883527,3.037816215,3
2,1.806043127,1.904433922,1.958235812,1.808791038,1.899883447,1.763717114,1.675401388,1.635064029,1.649699713,1.744263621,1.723748113,1.699649077,1.959742216,2.188540524,2.277873789,2
4.1,2.148459609,2.088088361,2.150131213,2.067189455,2.138901878,2.060115147,2.067526727,2.131938188,2.247795654,2.497369639,2.639747501,2.705525297,2.887113043,3.025401094,3.104180973,2
4.3,2.092230579,2.075488299,2.169552625,2.086569083,2.116415959,1.990416371,1.982646047,2.002030166,2.047919715,2.219507945,2.337074825,2.402541995,2.611942725,2.801395461,2.94964483,2
25.8,1.974429624,2.022343437,2.028429191,1.88513133,1.998056171,1.932457574,1.905527472,1.849865818,1.787985131,1.828713839,1.837325132,1.860496215,2.094042375,2.323839432,2.397592275,2
26.3,1.737724614,1.891525791,1.92251208,1.741872292,1.81566816,1.713481466,1.712921819,1.740200525,1.681569876,1.721944329,1.605227352,1.550065184,1.731693434,1.974522044,2.073710764,2
21.8,1.613103272,1.765691851,1.834588064,1.644688356,1.750969137,1.664296362,1.614235092,1.633029439,1.581428356,1.64305532,1.530255886,1.435781064,1.598113887,1.782066825,1.900435479,2
23.3,1.80152822,1.931016012,1.955252346,1.778739312,1.837875425,1.746655617,1.763652486,1.779757376,1.717375497,1.733007574,1.63600178,1.598107478,1.78949575,2.030996978,2.141521184,2
25.8,1.637000809,1.792810199,1.85577936,1.665108462,1.766949519,1.673644635,1.629589084,1.654276594,1.602274748,1.662115434,1.548425026,1.457917431,1.624602857,1.820622237,1.935343048,2
22.2,1.904555023,1.969797748,1.99046629,1.841459966,1.927153686,1.868650126,1.8548825,1.80430773,1.743685098,1.778936777,1.777463564,1.76427818,1.978640416,2.226265678,2.309091824,2
20.5,2.031765922,2.030398608,2.088338461,2.023350487,2.097774441,1.964595792,1.916841895,1.92571977,1.928217566,2.021605019,2.073068676,2.135773507,2.369769132,2.551964704,2.697941747,2
24.4,1.976536064,2.008390639,2.031346756,1.928134029,2.042275219,1.937796703,1.88744597,1.854898404,1.835158018,1.908131365,1.920662076,1.957853462,2.199841663,2.399926076,2.483771884,2
0.3,1.162468017,1.384271512,1.450012802,1.325406085,1.558209821,1.497245338,1.441463973,1.315499283,1.235031331,1.220009085,1.065773295,0.981622263,1.065073654,1.132200305,1.278671663,1
2,1.66682447,1.569074969,1.508887041,1.511235687,1.601381727,1.562524259,1.54296804,1.799875037,2.030610599,2.146775414,2.24915966,2.361737653,2.468660306,2.388723668,2.492317678,2
9.7,1.61282542,1.539895696,1.507490683,1.483542871,1.592134102,1.506834145,1.42180365,1.530384567,1.612168571,1.767738349,1.813033265,1.922240333,2.082440137,2.115306405,2.367456397,2
10.2,1.518664755,1.490280711,1.484369811,1.434758322,1.483176119,1.355364003,1.260940888,1.386021345,1.484710397,1.628865111,1.615189265,1.70444971,1.911594268,1.937765838,2.167201241,2
1.6,1.933097703,1.905339105,1.90416528,1.860960709,1.988000775,2.094216591,2.252263458,2.55075196,2.734461164,2.801466018,2.889372789,3.009250966,3.1589088,3.150667732,3.276067276,2
3,1.707829035,1.661608375,1.643755036,1.551968629,1.587116836,1.526027594,1.491319029,1.660571579,1.847012356,1.989279956,2.075500775,2.146449141,2.342379922,2.451602239,2.651832433,2
3.1,1.584312739,1.573152317,1.524372987,1.437091424,1.448502214,1.307093983,1.197085101,1.345648154,1.498737676,1.626486703,1.608104209,1.738744663,1.940811939,1.961702761,2.211174706,2
12.8,1.709652978,1.703710054,1.717899943,1.648131679,1.689292432,1.590248429,1.54037444,1.719348156,1.945654577,2.059007412,2.1390074,2.20077777,2.416615723,2.565078283,2.791706195,2
1.8,1.798924509,1.733152803,1.753014045,1.70033637,1.803801178,1.836493916,1.902216309,2.186502783,2.438882895,2.607947084,2.681226345,2.762284561,2.872793205,2.836243162,2.993932161,8
2,1.803165505,1.767516528,1.783710393,1.739522303,1.829579387,1.855673146,1.94945649,2.270662771,2.520952021,2.672676687,2.75385901,2.849686401,2.974184396,2.972486752,3.150490542,8
3.2,1.740937195,1.668523687,1.6877352,1.619009111,1.669490761,1.607961545,1.588552982,1.800570654,2.019562434,2.231147718,2.344751446,2.437277245,2.581489116,2.611850801,2.84549507,8
1.3,1.990416371,1.982646047,2.002030166,2.047919715,2.219507945,2.337074825,2.402541995,2.611942725,2.801395461,2.94964483,3.087833535,3.164172259,3.193616376,3.09929585,3.192739971,2
11.3,1.850039678,1.855970774,1.83021023,1.751760996,1.755876012,1.731433722,1.71868704,1.940574157,2.174655225,2.280600044,2.334905698,2.493043108,2.775786988,2.851656998,2.975460184,2
2,1.737497681,1.788949044,1.802725212,1.81691834,1.955715927,1.996890975,2.034631409,2.250378224,2.457202936,2.584256036,2.662100563,2.701961942,2.736190877,2.656813886,2.800495631,3
25.4,1.673644635,1.629589084,1.654276594,1.602274748,1.662115434,1.548425026,1.457917431,1.624602857,1.820622237,1.935343048,2.012328524,2.100045352,2.250429982,2.371719894,2.683114889,2
24.2,1.737587227,1.748824155,1.755299516,1.684593198,1.71086939,1.626600611,1.588728842,1.77335143,2.00644803,2.12685133,2.193014875,2.262953598,2.517276502,2.659206965,2.851325867,2
1.5,2.67398728,2.687316164,2.823534169,2.903706569,2.927900276,2.925396439,2.930886823,2.912937163,2.688408946,2.682360698,2.51322749,2.396841697,2.268210226,2.08884076,1.919571977,3
2.2,1.935893701,1.980192758,2.078047779,2.138606683,2.126928022,2.106594756,2.072835611,2.10312959,2.030757476,2.150184037,2.122741682,2.07727761,2.013923986,1.916810359,1.815772645,3
1.6,1.658150005,1.626856203,1.816829405,2.048330938,2.176466603,2.229308075,2.322782533,2.601715255,2.717567004,2.874637578,2.834667217,2.797358902,2.800945825,2.931572629,3.076999254,2
1.3,1.276240185,1.160439094,1.264967192,1.348347896,1.51216223,1.464774266,1.521725932,1.730891279,1.795747182,2.014385028,2.180930609,2.369833352,2.373102985,2.369415198,2.38632557,1
10.5,1.367735955,1.291047615,1.417953207,1.486801475,1.612871666,1.605262963,1.688455153,1.880164869,1.913624942,2.1318572,2.344453284,2.559099523,2.573494921,2.553160717,2.544577111,8
1.2,1.477831626,1.410678174,1.589253004,1.76564306,1.877311522,1.961117245,2.058492302,2.204903271,2.309379492,2.589120859,2.651275265,2.653827553,2.58224422,2.59424418,2.706143233,2
1,0.536842447,0.450058197,0.46270542,0.475729612,0.462855185,0.479173103,0.485029412,0.517670083,0.464722934,0.563625615,0.628344911,0.75230364,0.825449705,0.863079993,0.874255605,7
2.8,1.328631669,1.255295,1.420507243,1.587128034,1.704923315,1.749722305,1.87829684,2.045421446,2.082024067,2.316984376,2.379233866,2.428627647,2.393278362,2.407764679,2.479557431,2
4.8,2.318274331,2.326994244,2.383465509,2.406715553,2.342756918,2.307763586,2.29022849,2.291474926,2.118374922,2.122692924,1.967116724,1.873270942,1.769054226,1.616624754,1.500679374,4
9.8,1.355364003,1.260940888,1.386021345,1.484710397,1.628865111,1.615189265,1.70444971,1.911594268,1.937765838,2.167201241,2.382898485,2.555862443,2.541368357,2.509563416,2.506062572,1
0,0.816931856,0.737112651,0.808458376,0.843034005,0.90604798,0.874549039,0.89401037,1.00310221,0.947939621,1.09330819,1.10670815,1.20877483,1.25045451,1.310940419,1.33972063,1
3.7,2.246896308,2.232049959,2.278552971,2.157549374,2.234984382,2.122632356,2.019192453,1.93477241,1.816923241,1.672213659,1.578821964,1.455082252,1.348642449,1.137396499,0.973458242,3
1.5,2.947539374,3.025518661,3.083967674,3.006009801,3.112292199,3.085614528,3.094863756,3.082395025,3.035950095,3.001512908,2.986713906,2.895894544,2.844450813,2.672474605,2.490903014,5
1.9,1.982408674,1.962175936,1.952546979,1.728847732,1.715744762,1.606539756,1.533941456,1.46136921,1.372486073,1.303372668,1.251857669,1.131596245,1.044096845,0.913049288,0.847532916,4
2.2,2.065619352,2.050490264,2.05676389,1.859306658,1.84376486,1.732672262,1.640480859,1.560486298,1.436390906,1.372037723,1.320528782,1.197909031,1.089257948,0.934569445,0.859078132,4
5.4,2.75934098,2.750367341,2.742254731,2.527466942,2.550170074,2.417717592,2.291369586,2.147062339,1.977388547,1.818902295,1.695709999,1.518569179,1.376834106,1.159596317,1.042998535,6
7,1.881806329,1.921179095,1.992933465,1.88018801,1.907267966,1.820036632,1.7319309,1.649629442,1.584285423,1.520828529,1.458984577,1.340463092,1.257358227,1.072271894,0.941637136,4
1.2,1.999487664,1.969729962,2.000119984,1.932510055,2.064991588,2.055102282,2.043895952,1.989271904,1.911954907,1.832111236,1.789463218,1.656322325,1.567811469,1.368443236,1.201267068,3
2.1,2.940768924,2.945205301,2.962489983,2.89699388,2.968579954,2.870317966,2.776618838,2.676274042,2.555250176,2.400096398,2.284708768,2.071611472,1.915517255,1.678701451,1.538656225,5
3.3,2.871991383,2.877493412,2.880105295,2.663964523,2.670117124,2.52379117,2.4128894,2.281423516,2.096409498,1.9343182,1.787535861,1.607430351,1.459433438,1.231800063,1.101868422,6
1.1,2.834759793,2.856998972,2.869004736,2.764743068,2.787426822,2.638557933,2.516530597,2.378204808,2.223068377,2.048950308,1.88641566,1.68518875,1.563822613,1.367404305,1.263819553,5
1.4,1.788671248,1.735117608,1.667419946,1.434623295,1.43093895,1.37653833,1.35427579,1.290899024,1.233147497,1.174733255,1.141601143,1.036484974,0.995414173,0.869228768,0.824647054,4
11.5,1.989341577,2.000670066,2.043843449,1.880636801,1.883927214,1.762461491,1.665764615,1.59901369,1.528870771,1.449326623,1.38268565,1.27050986,1.177277134,1.002344549,0.888582044,4
21.1,2.639864058,2.617287996,2.643522755,2.481425803,2.544716948,2.435618737,2.303974579,2.19369792,2.062614713,1.917004563,1.793536981,1.60007238,1.444364127,1.200380054,1.05524906,3
0.1,1.435859132,1.359097698,1.363093538,1.31988133,1.464879886,1.506774733,1.564788278,1.566117901,1.573118436,1.561139078,1.570612858,1.491073597,1.46487236,1.318941953,1.19573211,4
5.4,1.935427904,1.890826199,1.981710867,1.928559075,1.995525506,2.018272678,2.123467486,2.057795984,2.106276643,2.180839764,2.258791662,2.387984282,2.459867726,2.588987222,2.6287297,2
3.2,1.245443756,1.232242507,1.339257003,1.355289115,1.427156537,1.544596713,1.739143253,1.828326704,1.963461931,2.073266955,2.139957805,2.225824238,2.223121034,2.237864196,2.275351808,8
15,1.488800102,1.516480496,1.664594011,1.669469844,1.659362684,1.674799022,1.739786439,1.666528808,1.670529732,1.693746595,1.77054957,1.84767713,1.820523234,1.840491999,1.83327976,4
1,1.899566766,1.843758121,1.944125926,1.914427084,2.035901026,2.157934499,2.386253867,2.414173747,2.505758529,2.611607651,2.68891334,2.808319861,2.851194482,2.953796682,2.977919766,8
16.2,1.594707811,1.565925331,1.661469984,1.633626195,1.642417362,1.694834509,1.793076159,1.728070457,1.737168232,1.713774396,1.71203201,1.712712384,1.707293662,1.799031369,1.833740606,4
10.6,1.503185461,1.54522499,1.624239488,1.586616246,1.545605693,1.487682169,1.511041759,1.550889551,1.686872629,1.73664164,1.747100594,1.777719262,1.701327725,1.796301654,1.911947461,4
2.2,1.679481996,1.708257526,1.830461998,1.758948978,1.816432693,1.835986697,1.921164146,1.775037806,1.68234926,1.635123836,1.603826786,1.659855924,1.700428476,1.80449772,1.881581567,2
4.6,1.699871634,1.710397901,1.835947047,1.768790588,1.83573736,1.867759353,1.98945807,1.909447256,1.908083452,1.949920038,2.006057821,2.130357797,2.207343332,2.339905337,2.40454155,2
1.9,1.843857839,1.853689971,1.945948261,1.876126084,1.907298475,1.885031878,1.916022733,1.763469572,1.677570288,1.620391008,1.603680888,1.650841728,1.682208581,1.78792791,1.864579565,2
5.3,1.900439819,1.863604453,1.956962806,1.898383197,1.970097837,1.999329568,2.109217044,2.040753793,2.086942182,2.16217925,2.243087274,2.372267331,2.444430869,2.57212379,2.620305422,2
10,1.802176831,1.74873195,1.837101572,1.843163317,1.871684817,1.957544535,2.045877497,1.983716611,1.996216092,1.99559812,2.017652298,2.068039278,2.10277015,2.185967128,2.182582718,3
2.5,1.958854701,1.95359224,2.067686248,2.085606757,2.13133596,2.249683295,2.411740803,2.381228483,2.411177919,2.442205779,2.46684265,2.524302476,2.530660168,2.570003216,2.530534727,3
7.2,1.551966179,1.615869025,1.738053241,1.712497523,1.684502543,1.710026051,1.760056479,1.695608014,1.715859497,1.766521811,1.846775263,1.901521464,1.841476773,1.832337565,1.801773591,4
7.5,1.95916304,1.891291471,1.922970716,1.817505534,1.798523753,1.819026482,1.924201992,1.848585311,1.816248207,1.799829039,1.811362781,1.855002989,1.854860265,1.923057521,1.946608699,3
6,2.047795808,2.014896073,2.114650292,2.020551934,2.004546686,2.005802314,2.085928419,2.008658297,2.013154417,2.043053271,2.091996829,2.195444153,2.252051108,2.372870366,2.381400906,2
3.6,1.806603956,1.86340167,2.099853143,2.169441414,2.315103061,2.412122027,2.593234407,2.600284811,2.650924164,2.711014404,2.794694215,2.931176192,2.967700832,3.020403383,2.937082018,8
1.4,1.290712472,1.310234314,1.452215165,1.437621371,1.484899533,1.473295599,1.570389181,1.516868645,1.506333753,1.451087602,1.324607906,1.286942211,1.254075613,1.309787741,1.355858998,1
6.6,1.93913105,1.886220329,1.9744741,1.988669637,2.034600446,2.131859531,2.268440606,2.231597155,2.243475126,2.279308615,2.305945723,2.356824993,2.377032709,2.451152983,2.431797856,3
6.7,2.040691931,2.002575094,2.124892624,2.092093312,2.180077628,2.28950394,2.491363497,2.518031254,2.590721069,2.67980428,2.750433134,2.863381015,2.884487025,2.966248889,2.96418376,2
1.9,1.336935344,1.319681434,1.382418495,1.320361976,1.313506561,1.311091806,1.401761202,1.341171948,1.34331431,1.350014897,1.331877387,1.278833396,1.235921331,1.288017431,1.305446227,4
3.2,0.999365789,1.043526806,1.163014003,1.165873276,1.216069529,1.254736927,1.308800227,1.210585251,1.138159293,1.052992581,1.014838634,1.055623553,1.104131165,1.193893306,1.27843799,4
12,1.445711994,1.519090127,1.623014253,1.58912457,1.583036326,1.552659517,1.552815219,1.501453393,1.551004135,1.639704069,1.716507288,1.774325113,1.729000275,1.760226124,1.780100451,4
3.9,1.678806229,1.773329142,2.0214933,2.10802953,2.169460081,2.1671947,2.247312891,2.258216632,2.372808014,2.540514418,2.642467487,2.691212947,2.703127112,2.754392179,2.765926174,8
15.5,1.555612177,1.559349216,1.661589316,1.644570657,1.649399165,1.712093017,1.826780879,1.789035792,1.781775221,1.753824745,1.753700415,1.788226821,1.808553591,1.900136549,1.94148217,3
2.4,1.503514414,1.456304711,1.605831504,1.713654192,1.884826034,1.970465178,2.039837973,1.988871663,2.051687654,2.187987186,2.359152079,2.506524655,2.495082092,2.549729875,2.600089771,8
2.1,1.859075644,1.829147797,2.006864776,2.065544719,2.245346135,2.365238793,2.548777017,2.564326499,2.63824544,2.715425454,2.79491759,2.901118971,2.957186123,3.062266528,3.035531961,5
5.1,2.050524058,2.015416878,2.127410233,2.089537526,2.178578232,2.283071491,2.484121842,2.509112074,2.583278514,2.672121336,2.736509467,2.847483456,2.869746202,2.949573457,2.945941,2
2.7,1.076030714,1.074580665,1.101769832,1.02367143,1.047045881,1.041717384,1.116993423,1.05029593,1.020227907,0.980402913,0.975288758,0.97395043,0.938726702,0.968631785,0.975977516,4
1.1,1.670000648,1.725038185,1.827476573,1.732125074,1.689748674,1.60944134,1.635249095,1.491486905,1.408434427,1.323348715,1.242376174,1.216570141,1.205526955,1.243282921,1.304072105,1
5.9,1.476494581,1.512794138,1.587793202,1.520005016,1.463617899,1.438092406,1.520703253,1.593669363,1.715674847,1.72716719,1.737451137,1.753143289,1.722336165,1.888051161,1.987531911,4
5,1.934258696,1.873774285,1.974645078,1.939874229,2.043666211,2.129344405,2.337157893,2.368610887,2.459403552,2.573446542,2.647980906,2.771813187,2.829047222,2.923776195,2.938114818,2
5.9,1.610038368,1.632861326,1.747574322,1.738155927,1.758723496,1.845415716,1.952581691,1.864853673,1.898907868,1.910564849,1.970083867,2.013380413,1.988333244,2.03330402,2.042845882,3
6.6,1.595952611,1.612037943,1.720987263,1.733706925,1.743203612,1.783190674,1.862586383,1.81714161,1.832252898,1.843215864,1.902517557,1.962614349,1.92646902,1.955502601,1.952149474,3
2.8,1.749919074,1.710028402,1.807727291,1.812741224,1.839536953,1.917472068,2.005516244,1.949685699,1.962274613,1.952142051,1.976333118,2.028622431,2.063878819,2.140453,2.142394,3
2.5,2.194267188,2.212808804,2.341103507,2.380043001,2.451682993,2.546634458,2.701208443,2.662239387,2.662262051,2.682476539,2.71957903,2.772912481,2.732659836,2.708562016,2.65710216,2
3.5,1.652362978,1.70059253,1.955897531,2.060690242,2.167152835,2.191790061,2.243406969,2.227760923,2.320829842,2.484924548,2.630679593,2.682470166,2.689380902,2.735372449,2.75745906,8
5.2,1.92109344,2.054974973,2.251810762,2.275228383,2.262219989,2.279851821,2.419877905,2.431979892,2.580765049,2.699572039,2.751265586,2.780965039,2.777665756,2.803806692,2.767256273,8
5.1,1.807703504,1.726164035,1.753428366,1.692122833,1.706904524,1.741346337,1.840917673,1.762805198,1.727356233,1.718139082,1.725198015,1.736672974,1.710527055,1.772210318,1.799912976,3
8.1,0.996890682,1.078363511,1.199490528,1.180664206,1.201580357,1.159147071,1.140134402,1.012990396,0.942312363,0.913779455,0.943911458,1.027181675,1.090473232,1.156293841,1.196236711,7
23.7,1.196134429,1.229266767,1.365214,1.397440033,1.465959666,1.487885291,1.488344364,1.383819934,1.366460706,1.373571084,1.411155428,1.505669162,1.55107747,1.661601487,1.725439181,4
31.1,1.23403495,1.286657282,1.439549174,1.488170516,1.509758055,1.48092587,1.474905649,1.394936728,1.398762131,1.419597626,1.497661641,1.605436176,1.634882327,1.713432686,1.762657603,4
45.5,1.402367926,1.382002075,1.383945216,1.315292796,1.364403678,1.389021169,1.448583785,1.470782909,1.547215848,1.589848372,1.608914627,1.630004766,1.633338318,1.744328617,1.81209904,7
22.6,1.315921742,1.318846885,1.414890397,1.419691601,1.450030122,1.550444512,1.645021979,1.550618686,1.511800525,1.480491953,1.515657607,1.571460009,1.579412544,1.665644724,1.729041966,4
22.9,1.31130436,1.311544056,1.412529303,1.427025185,1.476922871,1.562543729,1.631651575,1.531449948,1.498267304,1.482921575,1.520878397,1.585014062,1.596916811,1.683587209,1.742951369,4
40.7,1.391855328,1.350390476,1.400383747,1.391337266,1.427495732,1.497337602,1.59262836,1.61276565,1.698934736,1.687825314,1.689322189,1.785375873,1.813038615,1.941492806,2.014327341,7
20.5,1.277194087,1.271308322,1.372300537,1.378535921,1.392857048,1.487157975,1.601391766,1.508439101,1.458481045,1.419158672,1.440736421,1.485394669,1.490215722,1.585932149,1.672483371,4
36.1,1.472207201,1.452067535,1.447048676,1.371485987,1.406652542,1.442901584,1.552331792,1.610693724,1.744558285,1.775181703,1.755481661,1.770068199,1.786786815,1.914253684,1.990058354,7
28.9,1.212878365,1.314302475,1.479662472,1.446209503,1.392983786,1.339788958,1.324207946,1.262954336,1.289111183,1.365229181,1.497298881,1.602710268,1.619948382,1.696436662,1.728774786,4
58,1.394145048,1.337584065,1.401383057,1.386439472,1.442660906,1.506793949,1.552781573,1.520918562,1.604925437,1.616939191,1.632797746,1.703873425,1.75077238,1.887647569,1.9463293,7
32.5,1.31151488,1.403745586,1.481846617,1.376338424,1.31907277,1.276310807,1.30249889,1.275443173,1.355003155,1.466923037,1.554827482,1.632132376,1.633050693,1.685062829,1.704052189,7
34.4,1.285638842,1.362332344,1.525435316,1.527868254,1.495059421,1.454036458,1.454733743,1.394913189,1.41009199,1.469340397,1.575278182,1.675156516,1.679835525,1.751974581,1.775919711,4
24.2,1.199601712,1.220350293,1.320726719,1.301091361,1.33441534,1.325478024,1.316039864,1.252898246,1.313259163,1.356836725,1.402866181,1.474410021,1.518376517,1.617073942,1.650453348,7
4,1.081081761,1.106503473,1.082737606,1.112621618,1.133750186,1.162074606,1.206451632,1.219630396,1.264173976,1.304530911,1.380301546,1.399846029,1.489313822,1.597163258,1.616912907,7
1.4,1.077616041,1.148966902,1.057937838,0.997499562,0.912554183,0.84840282,0.804280845,0.737227185,0.763474781,0.825567838,0.926474791,0.903939026,0.975622248,1.125163593,1.094066722,4
6.3,2.283960969,2.461604154,2.427591458,2.423574565,2.487867166,2.618470804,2.748348743,2.767874926,2.831331951,2.796304408,2.795594879,2.764366358,2.736449732,2.740168148,2.621621793,8
4.9,0.915263105,1.009351311,0.973770458,0.969267841,0.957540446,0.956773241,0.948659198,0.888568573,0.887438953,0.893440175,0.954735987,0.955226322,1.023549045,1.141637952,1.128011483,7
7.8,1.974651154,2.117896548,2.166325013,2.296022725,2.444404628,2.503035426,2.57921434,2.621039758,2.700738917,2.695498547,2.628976578,2.496965743,2.353156029,2.306638179,2.234803489,5
4.7,1.876878955,2.040553013,2.022622168,2.104364333,2.202938977,2.302520638,2.438793011,2.510833468,2.631327395,2.676752982,2.786866963,2.742236951,2.766521028,2.875041768,2.760132295,2
3.6,1.894396058,2.02435265,1.953470866,1.969860055,2.02988011,2.101486095,2.23148774,2.310525753,2.438870196,2.497611335,2.649772961,2.606667703,2.6341814,2.751791084,2.66067434,2
3.7,1.991825936,2.073632411,1.984820186,2.003777595,2.065792269,2.118486127,2.238586482,2.320009145,2.453427224,2.501041678,2.635813551,2.578777459,2.599987678,2.716549344,2.61965932,2
1,0.871859627,0.858634531,0.76787206,0.696653249,0.644465084,0.61303358,0.649906234,0.689367667,0.733923174,0.767717331,0.808144215,0.778585749,0.785953044,0.795379606,0.724228995,7
5.7,1.801848502,1.952872544,1.890503442,1.864196696,1.861395321,1.906668306,1.986494589,1.989942968,2.045338812,2.06746818,2.127052716,2.023318264,2.024391691,2.043413335,1.968223059,3
5.8,2.136222461,2.315111403,2.334180449,2.419183705,2.53660763,2.610119015,2.729563987,2.793540815,2.895687297,2.892245277,2.989850962,2.913750959,2.891560402,2.962214461,2.868899635,2
1.2,1.178203896,1.231780763,1.11842472,1.04076859,0.948384171,0.892468423,0.865313468,0.817411004,0.873576547,0.930750143,1.018398636,1.000385633,1.084591269,1.236203692,1.191863762,4
4.9,1.838884391,1.938995845,1.861788487,1.850126799,1.847406945,1.853595103,1.87780577,1.869978415,1.974295072,1.998724035,2.089795884,2.01785384,2.044170731,2.098722384,1.945120825,3
1.9,2.518888894,2.682657801,2.658766023,2.713270827,2.804636392,2.917533672,2.98956203,2.960098764,2.972200367,2.910614919,2.894752903,2.773178076,2.702906788,2.666604809,2.509913167,8
1.7,1.561309258,1.566965828,1.41349324,1.3240853,1.227561103,1.135070426,1.079842536,1.044232578,1.070711672,1.103714188,1.258678392,1.260398725,1.335171204,1.503310031,1.467295404,1
2.2,1.153766968,1.212698074,1.105934897,1.036366663,0.962539227,0.918619609,0.900907584,0.878636656,0.950979927,0.970502359,1.034319829,1.025506051,1.095879001,1.226042483,1.18297097,4
5.4,1.847287658,1.867666164,1.724138547,1.652079651,1.599359673,1.587640117,1.628024844,1.642423451,1.758309839,1.810619277,1.924552119,1.886750855,1.973690083,2.157846935,2.10693016,1
7.4,1.41615516,1.509770531,1.43462581,1.419892103,1.41799514,1.420644898,1.399449987,1.35521804,1.405983924,1.418158136,1.511356633,1.466565031,1.543240026,1.677796906,1.647603812,4
4,2.007346751,2.10140057,2.039903352,2.051045487,2.059773728,2.083510536,2.135681581,2.167846475,2.255676663,2.247449761,2.300643548,2.215906456,2.242473816,2.279121243,2.15007977,3
1,2.047395973,2.198641277,2.15943137,2.180320731,2.202056327,2.252719309,2.328895055,2.334547807,2.41210417,2.423688151,2.51888399,2.437121898,2.435841753,2.528880482,2.415667037,3
15.6,1.684953666,1.780511267,1.703703281,1.693360735,1.691806009,1.685872711,1.687299538,1.652778365,1.737841015,1.762380324,1.867523684,1.814604604,1.863088393,1.920141301,1.775425333,4
1.5,0.858660546,0.890448294,0.843804277,0.796548082,0.736793069,0.679556673,0.673385939,0.666043317,0.684072222,0.688692811,0.724952403,0.715428263,0.755695461,0.814107717,0.799914103,7
9.8,1.968351938,2.118437988,2.178292427,2.23453404,2.351791428,2.495723676,2.595049385,2.561915118,2.459224916,2.312825495,2.150578779,2.098331869,2.076896926,2.158968706,2.178780418,8
16.7,1.565210276,1.709880748,1.651887553,1.624196853,1.561638253,1.577853782,1.630363904,1.63485231,1.717645791,1.775998703,1.861016208,1.783263136,1.813403029,1.873621222,1.845112845,4
7.8,2.20114432,2.275497545,2.277972357,2.388327365,2.555607227,2.664485593,2.713327262,2.721269549,2.766072478,2.773910305,2.761124843,2.633602567,2.53075389,2.486107158,2.370394296,5
10.4,1.788795246,1.874579014,1.790998149,1.757085142,1.737810854,1.735042106,1.779843292,1.783010425,1.857288716,1.864301554,1.988615027,1.955568396,1.998472519,2.112596607,2.012388299,3
18,1.598892043,1.719221666,1.691213714,1.693499166,1.649934367,1.6347854,1.651767382,1.659139253,1.738857424,1.792615462,1.900283701,1.828300934,1.83964298,1.880755312,1.769815259,4
16.3,1.511884033,1.647915512,1.622531685,1.614470731,1.55246186,1.540924054,1.568990402,1.56392044,1.635905541,1.70094307,1.813692201,1.753298552,1.786194215,1.844776888,1.758358359,4
20.2,2.265317754,2.41890398,2.437608222,2.597306907,2.679640804,2.734195053,2.761300602,2.765214882,2.784984331,2.733213339,2.622940082,2.486820479,2.367317071,2.317736942,2.243939816,5
28.4,1.403003653,1.543419508,1.562710496,1.644903509,1.707609125,1.828211121,2.022055175,2.125341522,2.224404789,2.273317977,2.274159933,2.248416763,2.280791584,2.366124924,2.299820622,8
38,1.389021169,1.448583785,1.470782909,1.547215848,1.589848372,1.608914627,1.630004766,1.633338318,1.744328617,1.81209904,1.944398735,1.991271052,2.076978572,2.196628483,2.189299835,7
36.4,1.344022329,1.377130827,1.400111456,1.490321263,1.539496053,1.577768696,1.606981249,1.59873699,1.679039886,1.744897594,1.867379228,1.922077299,2.01334055,2.129612596,2.122645661,7
24.5,1.461772122,1.603969858,1.564130559,1.528007701,1.464575842,1.459999084,1.500839153,1.48901734,1.571305017,1.646414475,1.768799778,1.728165563,1.765645847,1.827140333,1.766647061,4
29.2,1.427625462,1.50652984,1.539423747,1.634876448,1.669383101,1.669706836,1.688349623,1.69326662,1.821333578,1.893011618,2.026537624,2.078165689,2.153388872,2.262092022,2.255259845,7
27.3,1.487885291,1.488344364,1.383819934,1.366460706,1.373571084,1.411155428,1.505669162,1.55107747,1.661601487,1.725439181,1.805216037,1.760806426,1.832751622,1.96984926,1.973772878,4
35.4,1.331462145,1.354529402,1.334022472,1.376978471,1.423357783,1.467995751,1.514321916,1.531616441,1.626880895,1.68688771,1.789371436,1.823060368,1.912299053,2.044090313,2.040952936,7
20.9,1.194336768,1.242132294,1.222650061,1.278215525,1.345963937,1.398875982,1.463689551,1.474770369,1.539194493,1.585346156,1.671043836,1.698268679,1.798358038,1.909073204,1.915577543,7
22.8,2.36109473,2.434177714,2.385816646,2.467302466,2.601907999,2.751172069,2.81514759,2.802773354,2.823634383,2.802849855,2.810978174,2.708825976,2.618479191,2.597002776,2.465686233,5
27.6,1.351492968,1.327171444,1.224352132,1.207762295,1.221442499,1.295821127,1.438015915,1.497724234,1.597295041,1.666024533,1.748206857,1.712213066,1.775505664,1.898205419,1.892317196,4
23.2,1.48092587,1.474905649,1.394936728,1.398762131,1.419597626,1.497661641,1.605436176,1.634882327,1.713432686,1.762657603,1.81981878,1.806588879,1.919582731,2.070226138,2.069274968,4
